#X,SUBCASE - RANDOM DISTRIBUTED ACOUSTIC PLANE WAVES 1_ Group 3_ AUTOMATICALLY MATCHED LAYER(1)
#Frequency(Hz),General/Unknown()_Real
1850.000000,32.898083
1855.000000,32.929073
1860.000000,32.957474
1865.000000,32.983036
1870.000000,33.005859
1875.000000,33.025997
1880.000000,33.043842
1885.000000,33.060623
1890.000000,33.075680
1895.000000,33.089314
1900.000000,33.100914
1905.000000,33.108711
1910.000000,33.111530
1915.000000,33.110710
1920.000000,33.106918
1925.000000,33.102924
1930.000000,33.101608
1935.000000,33.105831
1940.000000,33.117928
1945.000000,33.137833
1950.000000,33.165195
1955.000000,33.197456
1960.000000,33.233253
1965.000000,33.270931
1970.000000,33.308521
1975.000000,33.346142
1980.000000,33.381958
1985.000000,33.415169
1990.000000,33.445850
1995.000000,33.473980
2000.000000,33.498638
2005.000000,33.519905
2010.000000,33.538010
2015.000000,33.553558
2020.000000,33.567326
2025.000000,33.579544
2030.000000,33.590954
2035.000000,33.602089
2040.000000,33.611824
2045.000000,33.619793
2050.000000,33.625397
2055.000000,33.628559
2060.000000,33.629551
2065.000000,33.630318
2070.000000,33.632580
2075.000000,33.638279
2080.000000,33.649445
2085.000000,33.666191
2090.000000,33.687828
2095.000000,33.713203
2100.000000,33.740753
2105.000000,33.768532
2110.000000,33.795460
2115.000000,33.820187
2120.000000,33.841152
2125.000000,33.857845
2130.000000,33.869652
2135.000000,33.876259
2140.000000,33.877808
2145.000000,33.874966
2150.000000,33.868809
2155.000000,33.860756
2160.000000,33.852425
2165.000000,33.844395
2170.000000,33.837677
2175.000000,33.832344
2180.000000,33.828209
2185.000000,33.825146
2190.000000,33.822830
2195.000000,33.820667
2200.000000,33.818554
2205.000000,33.815060
2210.000000,33.809753
2215.000000,33.801754
2220.000000,33.790466
2225.000000,33.775570
2230.000000,33.757713
2235.000000,33.738533
2240.000000,33.719707
2245.000000,33.704136
2250.000000,33.694248
2255.000000,33.691643
2260.000000,33.697811
2265.000000,33.712349
2270.000000,33.734585
2275.000000,33.763332
2280.000000,33.796577
2285.000000,33.833069
2290.000000,33.870743
2295.000000,33.908302
2300.000000,33.944641
2305.000000,33.979511
2310.000000,34.011993
2315.000000,34.042007
2320.000000,34.069622
2325.000000,34.095333
2330.000000,34.119587
2335.000000,34.143955
2340.000000,34.168438
2345.000000,34.193798
2350.000000,34.220390
2355.000000,34.247902
2360.000000,34.275944
2365.000000,34.303978
2370.000000,34.331253
2375.000000,34.357269
2380.000000,34.381165
2385.000000,34.403286
2390.000000,34.423466
2395.000000,34.441650
2400.000000,34.457993
2405.000000,34.472328
2410.000000,34.484402
2415.000000,34.493919
2420.000000,34.500904
2425.000000,34.504982
2430.000000,34.506927
2435.000000,34.507423
2440.000000,34.507320
2445.000000,34.508171
2450.000000,34.510841
2455.000000,34.515465
2460.000000,34.522198
2465.000000,34.530945
2470.000000,34.540611
2475.000000,34.550987
2480.000000,34.561283
2485.000000,34.571583
2490.000000,34.581867
2495.000000,34.593006
2500.000000,34.605255
2505.000000,34.619576
2510.000000,34.635971
2515.000000,34.654285
2520.000000,34.674534
2525.000000,34.696316
2530.000000,34.718800
2535.000000,34.741543
2540.000000,34.764034
2545.000000,34.785851
2550.000000,34.806248
2555.000000,34.824970
2560.000000,34.841682
2565.000000,34.856079
2570.000000,34.868835
2575.000000,34.880005
2580.000000,34.890457
2585.000000,34.901039
2590.000000,34.912247
2595.000000,34.925407
2600.000000,34.940105
2605.000000,34.956409
2610.000000,34.973934
2615.000000,34.991852
2620.000000,35.009296
2625.000000,35.025120
2630.000000,35.038376
2635.000000,35.048615
2640.000000,35.054562
2645.000000,35.056023
2650.000000,35.052795
2655.000000,35.045036
2660.000000,35.033234
2665.000000,35.018147
2670.000000,35.001320
2675.000000,34.984337
2680.000000,34.968433
2685.000000,34.955021
2690.000000,34.944588
2695.000000,34.937546
2700.000000,34.933559
2705.000000,34.932568
2710.000000,34.933796
2715.000000,34.937065
2720.000000,34.941902
2725.000000,34.948341
2730.000000,34.956085
2735.000000,34.965065
2740.000000,34.974739
2745.000000,34.984936
2750.000000,34.995304
2755.000000,35.005154
2760.000000,35.014687
2765.000000,35.023632
2770.000000,35.032009
2775.000000,35.039921
2780.000000,35.047752
2785.000000,35.055538
2790.000000,35.063782
2795.000000,35.072006
2800.000000,35.079960
2805.000000,35.087540
2810.000000,35.094017
2815.000000,35.099373
2820.000000,35.102516
2825.000000,35.103939
2830.000000,35.102886
2835.000000,35.099571
2840.000000,35.093967
2845.000000,35.086632
2850.000000,35.077808
2855.000000,35.068554
2860.000000,35.059532
2865.000000,35.051846
2870.000000,35.046055
2875.000000,35.042614
2880.000000,35.041805
2885.000000,35.043461
2890.000000,35.047428
2895.000000,35.052776
2900.000000,35.058849
2905.000000,35.064938
2910.000000,35.071091
2915.000000,35.076515
2920.000000,35.080856
2925.000000,35.084320
2930.000000,35.087067
2935.000000,35.089153
2940.000000,35.090683
2945.000000,35.091900
2950.000000,35.092995
2955.000000,35.094429
2960.000000,35.096767
2965.000000,35.100212
2970.000000,35.105408
2975.000000,35.112637
2980.000000,35.122292
2985.000000,35.135082
2990.000000,35.151360
2995.000000,35.171059
3000.000000,35.194057
3005.000000,35.220264
3010.000000,35.248959
3015.000000,35.279438
3020.000000,35.311703
3025.000000,35.344566
3030.000000,35.377533
3035.000000,35.410351
3040.000000,35.442345
3045.000000,35.473316
3050.000000,35.502995
3055.000000,35.531387
3060.000000,35.558205
3065.000000,35.583256
3070.000000,35.606564
3075.000000,35.627907
3080.000000,35.647278
3085.000000,35.664825
3090.000000,35.680367
3095.000000,35.693851
3100.000000,35.705284
3105.000000,35.715046
3110.000000,35.723053
3115.000000,35.729706
3120.000000,35.734982
3125.000000,35.739067
3130.000000,35.742092
3135.000000,35.743740
3140.000000,35.744293
3145.000000,35.743164
3150.000000,35.740391
3155.000000,35.736069
3160.000000,35.729752
3165.000000,35.721771
3170.000000,35.712158
3175.000000,35.701805
3180.000000,35.691143
3185.000000,35.680847
3190.000000,35.671658
3195.000000,35.664177
3200.000000,35.658794
3205.000000,35.655930
3210.000000,35.655514
3215.000000,35.657520
3220.000000,35.662048
3225.000000,35.669178
3230.000000,35.678619
3235.000000,35.690201
3240.000000,35.703514
3245.000000,35.718342
3250.000000,35.734257
3255.000000,35.750671
3260.000000,35.773411
3265.000000,35.789917
3270.000000,35.805710
3275.000000,35.820686
3280.000000,35.834614
3285.000000,35.847183
3290.000000,35.858040
3295.000000,35.869102
3300.000000,35.876762
3305.000000,35.882454
3310.000000,35.886478
3315.000000,35.888855
3320.000000,35.889969
3325.000000,35.889912
3330.000000,35.888977
3335.000000,35.887432
3340.000000,35.885677
3345.000000,35.883968
3350.000000,35.882740
3355.000000,35.881844
3360.000000,35.881481
3365.000000,35.881622
3370.000000,35.881969
3375.000000,35.882908
3380.000000,35.883945
3385.000000,35.884621
3390.000000,35.884911
3395.000000,35.884552
3400.000000,35.883499
3405.000000,35.881218
3410.000000,35.877857
3415.000000,35.873524
3420.000000,35.868080
3425.000000,35.861877
3430.000000,35.855198
3435.000000,35.848259
3440.000000,35.841534
3445.000000,35.834900
3450.000000,35.828922
3455.000000,35.823380
3460.000000,35.818192
3465.000000,35.813267
3470.000000,35.808434
3475.000000,35.803394
3480.000000,35.798248
3485.000000,35.792931
3490.000000,35.787437
3495.000000,35.781631
3500.000000,35.776276
3505.000000,35.771210
3510.000000,35.766678
3515.000000,35.763020
3520.000000,35.760464
3525.000000,35.758839
3530.000000,35.758282
3535.000000,35.758911
3540.000000,35.760757
3545.000000,35.763241
3550.000000,35.766094
3555.000000,35.769066
3560.000000,35.771919
3565.000000,35.774338
3570.000000,35.776272
3575.000000,35.778030
3580.000000,35.779263
3585.000000,35.780277
3590.000000,35.780712
3595.000000,35.781456
3600.000000,35.782185
3605.000000,35.782784
3610.000000,35.783504
3615.000000,35.784607
3620.000000,35.785717
3625.000000,35.787350
3630.000000,35.788860
3635.000000,35.790649
3640.000000,35.792530
3645.000000,35.794582
3650.000000,35.796524
3655.000000,35.797981
3660.000000,35.798870
3665.000000,35.798885
3670.000000,35.797680
3675.000000,35.794838
3680.000000,35.790150
3685.000000,35.784046
3690.000000,35.775921
3695.000000,35.766201
3700.000000,35.755150
3705.000000,35.743286
3710.000000,35.731110
3715.000000,35.718876
3720.000000,35.707336
3725.000000,35.696774
3730.000000,35.687584
3735.000000,35.679661
3740.000000,35.673210
3745.000000,35.667999
3750.000000,35.664104
3755.000000,35.660797
3760.000000,35.658001
3765.000000,35.655842
3770.000000,35.653755
3775.000000,35.652084
3780.000000,35.650543
3785.000000,35.649036
3790.000000,35.647377
3795.000000,35.645985
3800.000000,35.644501
3805.000000,35.642502
3810.000000,35.640247
3815.000000,35.637333
3820.000000,35.633720
3825.000000,35.629738
3830.000000,35.625523
3835.000000,35.620975
3840.000000,35.616253
3845.000000,35.611584
3850.000000,35.607281
3855.000000,35.603008
3860.000000,35.599388
3865.000000,35.595734
3870.000000,35.591892
3875.000000,35.587727
3880.000000,35.583206
3885.000000,35.577900
3890.000000,35.572132
3895.000000,35.565304
3900.000000,35.557747
3905.000000,35.549427
3910.000000,35.540699
3915.000000,35.531036
3920.000000,35.521191
3925.000000,35.511360
3930.000000,35.501518
3935.000000,35.492157
3940.000000,35.483341
3945.000000,35.475143
3950.000000,35.467606
3955.000000,35.460781
3960.000000,35.454895
3965.000000,35.450344
3970.000000,35.446785
3975.000000,35.444347
3980.000000,35.443035
3985.000000,35.443169
3990.000000,35.444210
3995.000000,35.446045
4000.000000,35.448101
4005.000000,35.450462
4010.000000,35.452633
4015.000000,35.454285
4020.000000,35.455170
4025.000000,35.454582
4030.000000,35.452820
4035.000000,35.449051
4040.000000,35.443905
4045.000000,35.436821
4050.000000,35.428242
4055.000000,35.418091
4060.000000,35.406670
4065.000000,35.394058
4070.000000,35.380718
4075.000000,35.366741
4080.000000,35.352425
4085.000000,35.337860
4090.000000,35.323143
4095.000000,35.308712
4100.000000,35.294529
4105.000000,35.280273
4110.000000,35.266323
4115.000000,35.252655
4120.000000,35.239075
4125.000000,35.225624
4130.000000,35.212177
4135.000000,35.197723
4140.000000,35.183510
4145.000000,35.168663
4150.000000,35.153225
4155.000000,35.137169
4160.000000,35.120384
4165.000000,35.102650
4170.000000,35.084328
4175.000000,35.065460
4180.000000,35.045731
4185.000000,35.025677
4190.000000,35.005486
4195.000000,34.984112
4200.000000,34.961826
4205.000000,34.938835
4210.000000,34.915005
4215.000000,34.890163
4220.000000,34.864059
4225.000000,34.836483
4230.000000,34.807804
4235.000000,34.778172
4240.000000,34.747814
4245.000000,34.717190
4250.000000,34.686424
4255.000000,34.655678
4260.000000,34.626038
4265.000000,34.597523
4270.000000,34.570560
4275.000000,34.545258
4280.000000,34.521332
4285.000000,34.499008
4290.000000,34.477879
4295.000000,34.457870
4300.000000,34.439075
4305.000000,34.420929
4310.000000,34.403748
4315.000000,34.387123
4320.000000,34.370949
4325.000000,34.355484
4330.000000,34.340485
4335.000000,34.326527
4340.000000,34.313286
4345.000000,34.301239
4350.000000,34.290134
4355.000000,34.279861
4360.000000,34.270771
4365.000000,34.263081
4370.000000,34.256332
4375.000000,34.250191
4380.000000,34.244953
4385.000000,34.240395
4390.000000,34.236549
4395.000000,34.233025
4400.000000,34.229939
4405.000000,34.226772
4410.000000,34.223351
4415.000000,34.219822
4420.000000,34.215443
4425.000000,34.210735
4430.000000,34.205177
4435.000000,34.198498
4440.000000,34.190331
4445.000000,34.180489
4450.000000,34.168995
4455.000000,34.155098
4460.000000,34.138859
4465.000000,34.119629
4470.000000,34.097771
4475.000000,34.072971
4480.000000,34.044922
4485.000000,34.013908
4490.000000,33.979862
4495.000000,33.943005
4500.000000,33.903671
4505.000000,33.861923
4510.000000,33.818310
4515.000000,33.773254
4520.000000,33.726921
4525.000000,33.679886
4530.000000,33.632214
4535.000000,33.584900
4540.000000,33.537735
4545.000000,33.490700
4550.000000,33.444466
4555.000000,33.398544
4560.000000,33.353634
4565.000000,33.309101
4570.000000,33.265263
4575.000000,33.222015
4580.000000,33.179539
4585.000000,33.137474
4590.000000,33.095692
4595.000000,33.054443
4600.000000,33.013756
4605.000000,32.973278
4610.000000,32.933067
4615.000000,32.893085
4620.000000,32.852955
4625.000000,32.812405
4630.000000,32.771400
4635.000000,32.729790
4640.000000,32.687244
4645.000000,32.643688
4650.000000,32.599464
4655.000000,32.554169
4660.000000,32.508007
4665.000000,32.461102
4670.000000,32.413803
4675.000000,32.366352
4680.000000,32.318836
4685.000000,32.271961
4690.000000,32.225719
4695.000000,32.180214
4700.000000,32.135998
4705.000000,32.092903
4710.000000,32.050911
4715.000000,32.010143
4720.000000,31.970617
4725.000000,31.932331
4730.000000,31.895302
4735.000000,31.859526
4740.000000,31.824415
4745.000000,31.790176
4750.000000,31.756735
4755.000000,31.723347
4760.000000,31.689997
4765.000000,31.656662
4770.000000,31.623260
4775.000000,31.589252
4780.000000,31.554108
4785.000000,31.517801
4790.000000,31.479799
4795.000000,31.439995
4800.000000,31.397718
4805.000000,31.352863
4810.000000,31.304850
4815.000000,31.252974
4820.000000,31.197184
4825.000000,31.137466
4830.000000,31.073240
4835.000000,31.004190
4840.000000,30.930225
4845.000000,30.851475
4850.000000,30.767752
4855.000000,30.678623
4860.000000,30.584778
4865.000000,30.486868
4870.000000,30.383940
4875.000000,30.277290
4880.000000,30.167742
4885.000000,30.056126
4890.000000,29.942005
4895.000000,29.827045
4900.000000,29.712648
4905.000000,29.599257
4910.000000,29.486385
4915.000000,29.376219
4920.000000,29.270494
4925.000000,29.167976
4930.000000,29.070660
4935.000000,28.979132
4940.000000,28.892218
4945.000000,28.811150
4950.000000,28.735491
4955.000000,28.667091
4960.000000,28.604239
4965.000000,28.545799
4970.000000,28.493574
4975.000000,28.444967
4980.000000,28.401089
4985.000000,28.360188
4990.000000,28.322575
4995.000000,28.287329
5000.000000,28.254461


