#X,SUBCASE - RANDOM DISTRIBUTED ACOUSTIC PLANE WAVES 1_ Group 3_ AUTOMATICALLY MATCHED LAYER(1)
#Frequency(Hz),General/Unknown()_Real
630.000000,34.065697
635.000000,34.242352
640.000000,34.417576
645.000000,34.592495
650.000000,34.768112
655.000000,34.945347
660.000000,35.125072
665.000000,35.308155
670.000000,35.497169
675.000000,35.690968
680.000000,35.888958
685.000000,36.093357
690.000000,36.304428
695.000000,36.521652
700.000000,36.742847
705.000000,36.962372
710.000000,37.167747
715.000000,37.334671
720.000000,37.425610
725.000000,37.410446
730.000000,37.323185
735.000000,37.292515
740.000000,37.435833
745.000000,37.734859
750.000000,38.087368
755.000000,38.369137
760.000000,38.473587
765.000000,38.351902
770.000000,38.122494
775.000000,38.015450
780.000000,38.143970
785.000000,38.460438
790.000000,38.884579
795.000000,39.374306
800.000000,39.916836
805.000000,40.511463
810.000000,41.161007
815.000000,41.863327
820.000000,42.604668
825.000000,43.348881
830.000000,44.016094
835.000000,44.478786
840.000000,44.573032
845.000000,44.174637
850.000000,43.288502
855.000000,42.042049
860.000000,40.591461
865.000000,39.052612
870.000000,37.490616
875.000000,35.934959
880.000000,34.395393
885.000000,32.872551
890.000000,31.364532
895.000000,29.871630
900.000000,28.401020
905.000000,26.972523
910.000000,25.625294
915.000000,24.422112
920.000000,23.443525
925.000000,22.759657
930.000000,22.399132
935.000000,22.330622
940.000000,22.477926
945.000000,22.748676
950.000000,23.064713
955.000000,23.386194
960.000000,23.706806
965.000000,24.039074
970.000000,24.387190
975.000000,24.746952
980.000000,25.110353
985.000000,25.464911
990.000000,25.800861
995.000000,26.121117
1000.000000,26.436678
1005.000000,26.759132
1010.000000,27.088247
1015.000000,27.415638
1020.000000,27.733368
1025.000000,28.036673
1030.000000,28.320652
1035.000000,28.587606
1040.000000,28.838734
1045.000000,29.075531
1050.000000,29.299482
1055.000000,29.511915
1060.000000,29.713945
1065.000000,29.906439
1070.000000,30.089979
1075.000000,30.264816
1080.000000,30.431606
1085.000000,30.588432
1090.000000,30.734211
1095.000000,30.865585
1100.000000,30.979445
1105.000000,31.068899
1110.000000,31.125769
1115.000000,31.139582
1120.000000,31.100086
1125.000000,31.001591
1130.000000,30.846910
1135.000000,30.645990
1140.000000,30.412140
1145.000000,30.167892
1150.000000,29.956308
1155.000000,29.826830
1160.000000,29.804516
1165.000000,29.880894
1170.000000,30.025143
1175.000000,30.205618
1180.000000,30.398817
1185.000000,30.590725
1190.000000,30.774527
1195.000000,30.946613
1200.000000,31.105713
1205.000000,31.250681
1210.000000,31.383049
1215.000000,31.501869
1220.000000,31.606256
1225.000000,31.695702
1230.000000,31.768343
1235.000000,31.821295
1240.000000,31.850641
1245.000000,31.851122
1250.000000,31.816130
1255.000000,31.738184
1260.000000,31.609901
1265.000000,31.429260
1270.000000,31.203617
1275.000000,30.955839
1280.000000,30.727724
1285.000000,30.569757
1290.000000,30.519508
1295.000000,30.583555
1300.000000,30.738981
1305.000000,30.950359
1310.000000,31.185684
1315.000000,31.422985
1320.000000,31.649881
1325.000000,31.860659
1330.000000,32.053493
1335.000000,32.228519
1340.000000,32.386654
1345.000000,32.528954
1350.000000,32.656242
1355.000000,32.768917
1360.000000,32.866779
1365.000000,32.948914
1370.000000,33.013523
1375.000000,33.057770
1380.000000,33.077606
1385.000000,33.067757
1390.000000,33.021969
1395.000000,32.934036
1400.000000,32.799999
1405.000000,32.621983
1410.000000,32.412872
1415.000000,32.198891
1420.000000,32.015228
1425.000000,31.893345
1430.000000,31.847120
1435.000000,31.869272
1440.000000,31.940470
1445.000000,32.042057
1450.000000,32.162689
1455.000000,32.296993
1460.000000,32.441151
1465.000000,32.590553
1470.000000,32.740234
1475.000000,32.886021
1480.000000,33.025085
1485.000000,33.155834
1490.000000,33.277534
1495.000000,33.389950
1500.000000,33.493011
1505.000000,33.586643
1510.000000,33.670597
1515.000000,33.744343
1520.000000,33.806957
1525.000000,33.857025
1530.000000,33.892502
1535.000000,33.910595
1540.000000,33.907654
1545.000000,33.879108
1550.000000,33.819607
1555.000000,33.723530
1560.000000,33.586128
1565.000000,33.390732
1570.000000,33.171040
1575.000000,32.925705
1580.000000,32.678429
1585.000000,32.459957
1590.000000,32.299480
1595.000000,32.214436
1600.000000,32.205227
1605.000000,32.257851
1610.000000,32.351269
1615.000000,32.464298
1620.000000,32.579266
1625.000000,32.682812
1630.000000,32.765156
1635.000000,32.819679
1640.000000,32.842110
1645.000000,32.831154
1650.000000,32.789928
1655.000000,32.727531
1660.000000,32.659378
1665.000000,32.605782
1670.000000,32.585327
1675.000000,32.609344
1680.000000,32.678883
1685.000000,32.785614
1690.000000,32.918003
1695.000000,33.063889
1700.000000,33.213680
1705.000000,33.361565
1710.000000,33.503616
1715.000000,33.637856
1720.000000,33.763824
1725.000000,33.881069
1730.000000,33.990349
1735.000000,34.093182
1740.000000,34.189323
1745.000000,34.279411
1750.000000,34.364494
1755.000000,34.444218
1760.000000,34.520142
1765.000000,34.591702
1770.000000,34.660164
1775.000000,34.725880
1780.000000,34.788918
1785.000000,34.849003
1790.000000,34.906822
1795.000000,34.962276
1800.000000,35.014000
1805.000000,35.065037
1810.000000,35.114098
1815.000000,35.160740
1820.000000,35.205040
1825.000000,35.247253
1830.000000,35.286957
1835.000000,35.323025
1840.000000,35.356262
1845.000000,35.385571
1850.000000,35.410175
1855.000000,35.428696
1860.000000,35.440807
1865.000000,35.443825
1870.000000,35.437645
1875.000000,35.418774
1880.000000,35.384235
1885.000000,35.331833
1890.000000,35.256626
1895.000000,35.158966
1900.000000,35.036198
1905.000000,34.890163
1910.000000,34.725101
1915.000000,34.550915
1920.000000,34.381912
1925.000000,34.233582
1930.000000,34.120373
1935.000000,34.052200
1940.000000,34.028889
1945.000000,34.045242
1950.000000,34.092426
1955.000000,34.160316
1960.000000,34.239639
1965.000000,34.320660
1970.000000,34.400017
1975.000000,34.472672
1980.000000,34.535297
1985.000000,34.583935
1990.000000,34.619862
1995.000000,34.640526
2000.000000,34.644402
2005.000000,34.632202
2010.000000,34.606342
2015.000000,34.567833
2020.000000,34.525139
2025.000000,34.484268
2030.000000,34.452869
2035.000000,34.439682
2040.000000,34.450073
2045.000000,34.483276
2050.000000,34.536243
2055.000000,34.604527
2060.000000,34.681519
2065.000000,34.763290
2070.000000,34.844631
2075.000000,34.922279
2080.000000,34.993580
2085.000000,35.056808
2090.000000,35.111973
2095.000000,35.160767
2100.000000,35.199909
2105.000000,35.229851
2110.000000,35.249912
2115.000000,35.259914
2120.000000,35.258553
2125.000000,35.243710
2130.000000,35.216137
2135.000000,35.174717
2140.000000,35.118435
2145.000000,35.046810
2150.000000,34.957710
2155.000000,34.850628
2160.000000,34.730537
2165.000000,34.597900
2170.000000,34.460220
2175.000000,34.326691
2180.000000,34.201103
2185.000000,34.097649
2190.000000,34.021500
2195.000000,33.978539
2200.000000,33.965252
2205.000000,33.982693
2210.000000,34.021339
2215.000000,34.069328
2220.000000,34.121502
2225.000000,34.168808
2230.000000,34.202961
2235.000000,34.226276
2240.000000,34.238758
2245.000000,34.244324
2250.000000,34.251698
2255.000000,34.265751
2260.000000,34.291084
2265.000000,34.333687
2270.000000,34.390278
2275.000000,34.461193
2280.000000,34.539787
2285.000000,34.624485
2290.000000,34.711700
2295.000000,34.798744
2300.000000,34.881947
2305.000000,34.960735
2310.000000,35.033085
2315.000000,35.100163
2320.000000,35.161663
2325.000000,35.219379
2330.000000,35.275242
2335.000000,35.329208
2340.000000,35.383801
2345.000000,35.439690
2350.000000,35.496456
2355.000000,35.553600
2360.000000,35.611851
2365.000000,35.670971
2370.000000,35.728081
2375.000000,35.783173
2380.000000,35.835220
2385.000000,35.883858
2390.000000,35.929962
2395.000000,35.972496
2400.000000,36.011486
2405.000000,36.046673
2410.000000,36.077789
2415.000000,36.105824
2420.000000,36.129761
2425.000000,36.149654
2430.000000,36.164783
2435.000000,36.173809
2440.000000,36.178570
2445.000000,36.175884
2450.000000,36.166367
2455.000000,36.150299
2460.000000,36.127926
2465.000000,36.095707
2470.000000,36.052517
2475.000000,35.997150
2480.000000,35.929840
2485.000000,35.851387
2490.000000,35.758724
2495.000000,35.654949
2500.000000,35.540939
2505.000000,35.420914
2510.000000,35.297581
2515.000000,35.177357
2520.000000,35.064274
2525.000000,34.962902
2530.000000,34.876778
2535.000000,34.801670
2540.000000,34.739616
2545.000000,34.688389
2550.000000,34.639305
2555.000000,34.589413
2560.000000,34.538166
2565.000000,34.482929
2570.000000,34.427471
2575.000000,34.370178
2580.000000,34.315887
2585.000000,34.270790
2590.000000,34.240379
2595.000000,34.228165
2600.000000,34.236237
2605.000000,34.265842
2610.000000,34.318470
2615.000000,34.384052
2620.000000,34.461952
2625.000000,34.544586
2630.000000,34.635227
2635.000000,34.728836
2640.000000,34.822594
2645.000000,35.066746
2650.000000,35.159290
2655.000000,35.246765
2660.000000,35.332184
2665.000000,35.412434
2670.000000,35.489822
2675.000000,35.562168
2680.000000,35.629974
2685.000000,35.692986
2690.000000,35.752800
2695.000000,35.809891
2700.000000,35.864090
2705.000000,35.914806
2710.000000,35.962044
2715.000000,36.006714
2720.000000,36.049026
2725.000000,36.088741
2730.000000,36.127213
2735.000000,36.162575
2740.000000,36.195286
2745.000000,36.227081
2750.000000,36.256077
2755.000000,36.283875
2760.000000,36.309685
2765.000000,36.334766
2770.000000,36.358459
2775.000000,36.379555
2780.000000,36.399647
2785.000000,36.418472
2790.000000,36.436283
2795.000000,36.452869
2800.000000,36.467995
2805.000000,36.480877
2810.000000,36.492081
2815.000000,36.501926
2820.000000,36.508751
2825.000000,36.514420
2830.000000,36.520168
2835.000000,36.522495
2840.000000,36.523499
2845.000000,36.522751
2850.000000,36.520069
2855.000000,36.514324
2860.000000,36.506474
2865.000000,36.496010
2870.000000,36.481472
2875.000000,36.463428
2880.000000,36.443081
2885.000000,36.418213
2890.000000,36.389530
2895.000000,36.356033
2900.000000,36.318943
2905.000000,36.276215
2910.000000,36.227047
2915.000000,36.172890
2920.000000,36.115601
2925.000000,36.053345
2930.000000,35.988411
2935.000000,35.920498
2940.000000,35.853012
2945.000000,35.785576
2950.000000,35.720188
2955.000000,35.658211
2960.000000,35.601009
2965.000000,35.548943
2970.000000,35.503616
2975.000000,35.465660
2980.000000,35.436615
2985.000000,35.419563
2990.000000,35.410568
2995.000000,35.413967
3000.000000,35.428738
3005.000000,35.453819
3010.000000,35.488850
3015.000000,35.531113
3020.000000,35.579662
3025.000000,35.630699
3030.000000,35.682823
3035.000000,35.735081
3040.000000,35.785999
3045.000000,35.834465
3050.000000,35.878193
3055.000000,35.918343
3060.000000,35.953609
3065.000000,35.983173
3070.000000,36.008369
3075.000000,36.027637
3080.000000,36.041317
3085.000000,36.049019
3090.000000,36.049713
3095.000000,36.043533
3100.000000,36.030811
3105.000000,36.011105
3110.000000,35.983707
3115.000000,35.949032
3120.000000,35.905605
3125.000000,35.854633
3130.000000,35.795670
3135.000000,35.730484
3140.000000,35.657928
3145.000000,35.580177
3150.000000,35.499298
3155.000000,35.416508
3160.000000,35.334450
3165.000000,35.256424
3170.000000,35.184528
3175.000000,35.121613
3180.000000,35.069168
3185.000000,35.028286
3190.000000,34.999844
3195.000000,34.982525
3200.000000,34.975128
3205.000000,34.976254
3210.000000,34.983635
3215.000000,34.994595
3220.000000,35.007938
3225.000000,35.020451
3230.000000,35.029964
3235.000000,35.036205
3240.000000,35.035576
3245.000000,35.028664
3250.000000,35.013988
3255.000000,34.990170
3260.000000,34.956238
3265.000000,34.912842
3270.000000,34.858089
3275.000000,34.792583
3280.000000,34.714699
3285.000000,34.626274
3290.000000,34.526508
3295.000000,34.415466
3300.000000,34.293343
3305.000000,34.162060
3310.000000,34.021954
3315.000000,33.874638
3320.000000,33.720020
3325.000000,33.562504
3330.000000,33.402527
3335.000000,33.242458
3340.000000,33.083336
3345.000000,32.927250
3350.000000,32.775631
3355.000000,32.630966
3360.000000,32.497192
3365.000000,32.374660
3370.000000,32.264843
3375.000000,32.167774
3380.000000,32.085938
3385.000000,32.018105
3390.000000,31.963039
3395.000000,31.919874
3400.000000,31.887730
3405.000000,31.865385
3410.000000,31.850962
3415.000000,31.843189
3420.000000,31.842571
3425.000000,31.848307
3430.000000,31.860413
3435.000000,31.881693
3440.000000,31.910334
3445.000000,31.947744
3450.000000,31.993139
3455.000000,32.045597
3460.000000,32.106071
3465.000000,32.171471
3470.000000,32.241814
3475.000000,32.315159
3480.000000,32.390110
3485.000000,32.467087
3490.000000,32.543484
3495.000000,32.619427
3500.000000,32.694740
3505.000000,32.768753
3510.000000,32.841583
3515.000000,32.913330
3520.000000,32.984501
3525.000000,33.054138
3530.000000,33.124290
3535.000000,33.192860
3540.000000,33.261444
3545.000000,33.329369
3550.000000,33.395535
3555.000000,33.460453
3560.000000,33.523823
3565.000000,33.584034
3570.000000,33.641331
3575.000000,33.696232
3580.000000,33.748524
3585.000000,33.798389
3590.000000,33.844967
3595.000000,33.888390
3600.000000,33.928772
3605.000000,33.966206
3610.000000,34.000309
3615.000000,34.030113
3620.000000,34.058346
3625.000000,34.082378
3630.000000,34.103519
3635.000000,34.121746
3640.000000,34.136581
3645.000000,34.148071
3650.000000,34.156216
3655.000000,34.160645
3660.000000,34.161743
3665.000000,34.159088
3670.000000,34.152718
3675.000000,34.142376
3680.000000,34.127731
3685.000000,34.108841
3690.000000,34.085697
3695.000000,34.058163
3700.000000,34.026299
3705.000000,33.989491
3710.000000,33.948071
3715.000000,33.902710
3720.000000,33.853447
3725.000000,33.800930
3730.000000,33.744656
3735.000000,33.686367
3740.000000,33.626881
3745.000000,33.567478
3750.000000,33.508984
3755.000000,33.453114
3760.000000,33.400707
3765.000000,33.353184
3770.000000,33.311646
3775.000000,33.276424
3780.000000,33.248043
3785.000000,33.226856
3790.000000,33.212414
3795.000000,33.203949
3800.000000,33.200569
3805.000000,33.200699
3810.000000,33.202274
3815.000000,33.204208
3820.000000,33.205616
3825.000000,33.204700
3830.000000,33.199810
3835.000000,33.190044
3840.000000,33.174263
3845.000000,33.151470
3850.000000,33.121563
3855.000000,33.083736
3860.000000,33.038155
3865.000000,32.984497
3870.000000,32.923393
3875.000000,32.855370
3880.000000,32.781681
3885.000000,32.703243
3890.000000,32.622017
3895.000000,32.539867
3900.000000,32.458992
3905.000000,32.381096
3910.000000,32.307880
3915.000000,32.242054
3920.000000,32.184643
3925.000000,32.136925
3930.000000,32.099747
3935.000000,32.072327
3940.000000,32.056232
3945.000000,32.049091
3950.000000,32.050896
3955.000000,32.059795
3960.000000,32.074570
3965.000000,32.093273
3970.000000,32.114555
3975.000000,32.137024
3980.000000,32.159538
3985.000000,32.180050
3990.000000,32.197338
3995.000000,32.211094
4000.000000,32.220154
4005.000000,32.223362
4010.000000,32.220333
4015.000000,32.209839
4020.000000,32.193241
4025.000000,32.169231
4030.000000,32.137802
4035.000000,32.098907
4040.000000,32.052944
4045.000000,32.000603
4050.000000,31.943037
4055.000000,31.879898
4060.000000,31.813019
4065.000000,31.744476
4070.000000,31.674664
4075.000000,31.605974
4080.000000,31.540543
4085.000000,31.479170
4090.000000,31.424088
4095.000000,31.376062
4100.000000,31.336565
4105.000000,31.306263
4110.000000,31.284893
4115.000000,31.273365
4120.000000,31.271240
4125.000000,31.278009
4130.000000,31.292803
4135.000000,31.314713
4140.000000,31.343473
4145.000000,31.378456
4150.000000,31.418655
4155.000000,31.462952
4160.000000,31.511091
4165.000000,31.561300
4170.000000,31.613447
4175.000000,31.666872
4180.000000,31.721355
4185.000000,31.775324
4190.000000,31.829132
4195.000000,31.882301
4200.000000,31.934523
4205.000000,31.985561
4210.000000,32.034374
4215.000000,32.081993
4220.000000,32.127979
4225.000000,32.172550
4230.000000,32.215534
4235.000000,32.256996
4240.000000,32.296722
4245.000000,32.334965
4250.000000,32.372189
4255.000000,32.408318
4260.000000,32.443260
4265.000000,32.477943
4270.000000,32.512344
4275.000000,32.546413
4280.000000,32.579796
4285.000000,32.612511
4290.000000,32.645100
4295.000000,32.677536
4300.000000,32.709450
4305.000000,32.740471
4310.000000,32.771168
4315.000000,32.801067
4320.000000,32.830441
4325.000000,32.858444
4330.000000,32.885620
4335.000000,32.911861
4340.000000,32.937065
4345.000000,32.961205
4350.000000,32.984249
4355.000000,33.005901
4360.000000,33.026478
4365.000000,33.045849
4370.000000,33.063774
4375.000000,33.080147
4380.000000,33.095245
4385.000000,33.108955
4390.000000,33.120472
4395.000000,33.130539
4400.000000,33.139385
4405.000000,33.146587
4410.000000,33.152039
4415.000000,33.155563
4420.000000,33.157097
4425.000000,33.156784
4430.000000,33.154346
4435.000000,33.149353
4440.000000,33.142136
4445.000000,33.132442
4450.000000,33.120033
4455.000000,33.104828
4460.000000,33.087204
4465.000000,33.066170
4470.000000,33.041756
4475.000000,33.013996
4480.000000,32.982643
4485.000000,32.947399
4490.000000,32.908337
4495.000000,32.865009
4500.000000,32.817234
4505.000000,32.765034
4510.000000,32.708099
4515.000000,32.646370
4520.000000,32.579796
4525.000000,32.508354
4530.000000,32.431992
4535.000000,32.350872
4540.000000,32.265175
4545.000000,32.175137
4550.000000,32.081028
4555.000000,31.983061
4560.000000,31.881844
4565.000000,31.778257
4570.000000,31.672979
4575.000000,31.567095
4580.000000,31.461348
4585.000000,31.356773
4590.000000,31.254396
4595.000000,31.155262
4600.000000,31.060312
4605.000000,30.970451
4610.000000,30.886511
4615.000000,30.809528
4620.000000,30.740088
4625.000000,30.678425
4630.000000,30.624388
4635.000000,30.577805
4640.000000,30.538559
4645.000000,30.505798
4650.000000,30.478918
4655.000000,30.456974
4660.000000,30.439161
4665.000000,30.424400
4670.000000,30.411304
4675.000000,30.398972
4680.000000,30.386415
4685.000000,30.372444
4690.000000,30.356438
4695.000000,30.337189
4700.000000,30.313900
4705.000000,30.286001
4710.000000,30.252708
4715.000000,30.213633
4720.000000,30.168409
4725.000000,30.116747
4730.000000,30.058374
4735.000000,29.992897
4740.000000,29.920670
4745.000000,29.841610
4750.000000,29.755976
4755.000000,29.664011
4760.000000,29.566158
4765.000000,29.462900
4770.000000,29.354933
4775.000000,29.242735
4780.000000,29.127110
4785.000000,29.008705
4790.000000,28.888357
4795.000000,28.766705
4800.000000,28.644720
4805.000000,28.522911
4810.000000,28.401802
4815.000000,28.281727
4820.000000,28.163126
4825.000000,28.046198
4830.000000,27.930973
4835.000000,27.817364
4840.000000,27.705563
4845.000000,27.594803
4850.000000,27.484909
4855.000000,27.375372
4860.000000,27.266148
4865.000000,27.156219
4870.000000,27.045116
4875.000000,26.932468
4880.000000,26.817987
4885.000000,26.701740
4890.000000,26.583548
4895.000000,26.463196
4900.000000,26.340712
4905.000000,26.216524
4910.000000,26.090708
4915.000000,25.963961
4920.000000,25.836777
4925.000000,25.709747
4930.000000,25.583635
4935.000000,25.459314
4940.000000,25.337519
4945.000000,25.218899
4950.000000,25.104702
4955.000000,24.995155
4960.000000,24.891491
4965.000000,24.793739
4970.000000,24.702911
4975.000000,24.619308
4980.000000,24.543211
4985.000000,24.474741
4990.000000,24.414215
4995.000000,24.362022
5000.000000,24.317524


